date,product,region,sales_rep,quantity,unit_price,customer_rating,total_sales,month,quarter,day_of_week,price_category,rating_category
2024-06-25 11:18:55.135135136,Headphones,North,Rep_013,16,1448.3851085207773,3.498655897134867,23174.161736332437,6,2,Tuesday,Luxury,Good
2024-06-26 04:51:10.270270272,Laptop,East,Rep_001,11,1719.4583730767997,1.324656897854858,18914.042103844797,6,2,Wednesday,Luxury,Poor
2024-06-26 22:23:25.405405400,Phone,South,Rep_017,13,745.6989876653817,2.808809916414155,9694.08683964996,6,2,Wednesday,Premium,Fair
2024-06-27 15:55:40.540540536,Phone,South,Rep_006,18,1527.0556686288994,3.9563656879718123,27487.00203532019,6,2,Thursday,Luxury,Good
2024-06-28 09:27:55.675675672,Headphones,East,Rep_004,11,625.3910810654032,3.74605577217301,6879.301891719436,6,2,Friday,Premium,Good
2024-06-29 03:00:10.810810808,Laptop,Central,Rep_020,12,632.7714137551101,4.260288402703227,7593.25696506132,6,2,Saturday,Premium,Excellent
2024-06-29 20:32:25.945945944,Monitor,South,Rep_016,6,258.7614981806628,4.509808506412675,1552.5689890839767,6,2,Saturday,Mid-range,Excellent
2024-06-30 14:04:41.081081080,Keyboard,West,Rep_015,9,908.1131906933275,4.092734005035033,8173.018716239948,6,2,Sunday,Premium,Excellent
2024-07-01 07:36:56.216216216,Mouse,South,Rep_015,16,1472.9382176699733,3.686350971755704,23567.011482719572,7,3,Monday,Luxury,Good
2024-07-02 01:09:11.351351352,Keyboard,Central,Rep_006,4,1883.4305708640056,1.1268899672641246,7533.7222834560225,7,3,Tuesday,Luxury,Poor
2024-07-02 18:41:26.486486488,Monitor,Central,Rep_015,3,1227.4041342617375,3.139866693637776,3682.2124027852124,7,3,Tuesday,Luxury,Good
2024-07-03 12:13:41.621621616,Phone,West,Rep_014,16,1733.1142985846911,1.1507908996594112,27729.82877735506,7,3,Wednesday,Luxury,Poor
2024-07-04 05:45:56.756756752,Laptop,South,Rep_011,12,1653.8645661159428,4.232271268464091,19846.374793391315,7,3,Thursday,Luxury,Excellent
2024-07-04 23:18:11.891891888,Phone,Central,Rep_007,11,388.01895330179764,2.2828980978398303,4268.208486319774,7,3,Thursday,Mid-range,Fair
2024-07-05 16:50:27.027027024,Tablet,East,Rep_009,5,997.3439863796314,3.2497174964716837,4986.719931898157,7,3,Friday,Premium,Good
2024-07-06 10:22:42.162162160,Phone,North,Rep_016,18,278.00089427451337,2.1177812292756104,5004.016096941241,7,3,Saturday,Mid-range,Fair
2024-07-07 03:54:57.297297296,Phone,North,Rep_005,19,1380.1986650451881,4.130000577521175,26223.774635858575,7,3,Sunday,Luxury,Excellent
2024-07-07 21:27:12.432432432,Monitor,North,Rep_020,6,1902.3043530798482,4.546010106567611,11413.82611847909,7,3,Sunday,Luxury,Excellent
2024-07-08 14:59:27.567567568,Monitor,South,Rep_010,18,317.32444325357517,2.594569976852256,5711.839978564353,7,3,Monday,Mid-range,Fair
2024-07-09 08:31:42.702702704,Monitor,West,Rep_018,6,1481.0721050649556,4.4516895740439555,8886.432630389734,7,3,Tuesday,Luxury,Excellent
2024-07-10 02:03:57.837837840,Keyboard,Central,Rep_003,4,1282.8643941923287,2.9649260171358276,5131.457576769315,7,3,Wednesday,Luxury,Fair
2024-07-10 19:36:12.972972968,Tablet,East,Rep_013,12,1188.0298221657945,3.1386436923020953,14256.357865989534,7,3,Wednesday,Luxury,Good
2024-07-11 13:08:28.108108104,Monitor,East,Rep_011,19,810.7344576422615,4.435045719354816,15403.954695202969,7,3,Thursday,Premium,Excellent
2024-07-12 06:40:43.243243240,Laptop,South,Rep_017,2,742.5067131199345,2.3035253704631615,1485.013426239869,7,3,Friday,Premium,Fair
2024-07-13 00:12:58.378378376,Keyboard,North,Rep_013,17,138.2359185868313,4.816169060312343,2350.010615976132,7,3,Saturday,Budget,Excellent
2024-07-13 17:45:13.513513512,Headphones,South,Rep_006,11,474.9219810914263,1.4875180071255345,5224.141792005689,7,3,Saturday,Mid-range,Poor
2024-07-14 11:17:28.648648648,Laptop,West,Rep_017,11,79.59492045931245,1.073100278894025,875.5441250524369,7,3,Sunday,Budget,Poor
2024-07-15 04:49:43.783783784,Mouse,West,Rep_013,16,1183.76335588494,4.616541410312763,18940.21369415904,7,3,Monday,Luxury,Excellent
2024-07-15 22:21:58.918918920,Mouse,Central,Rep_019,2,256.41380996192225,1.274594664591489,512.8276199238445,7,3,Monday,Mid-range,Poor
2024-07-16 15:54:14.054054056,Laptop,Central,Rep_019,2,1752.3878183579463,4.967556783789966,3504.7756367158927,7,3,Tuesday,Luxury,Excellent
2024-07-17 09:26:29.189189184,Monitor,West,Rep_010,8,1070.1288903594723,4.805587447916425,8561.031122875778,7,3,Wednesday,Luxury,Excellent
2024-07-18 02:58:44.324324320,Headphones,West,Rep_003,13,1414.3953226644815,1.5480836401452827,18387.139194638257,7,3,Thursday,Luxury,Poor
2024-07-18 20:30:59.459459456,Headphones,West,Rep_014,10,851.171329088968,3.1503385027702633,8511.71329088968,7,3,Thursday,Premium,Good
2024-07-19 14:03:14.594594592,Keyboard,South,Rep_019,8,1143.1306275520449,1.7396811898685773,9145.045020416359,7,3,Friday,Luxury,Poor
2024-07-20 07:35:29.729729728,Headphones,West,Rep_005,4,1888.1853950849295,2.7126206921204794,7552.741580339718,7,3,Saturday,Luxury,Fair
2024-07-21 01:07:44.864864864,Mouse,East,Rep_005,15,211.331377266158,1.2457005170393307,3169.97065899237,7,3,Sunday,Mid-range,Poor
2024-07-21 18:40:00.000000000,Tablet,North,Rep_020,1,545.1786552512075,1.895698351186358,545.1786552512075,7,3,Sunday,Premium,Poor
2024-07-22 12:12:15.135135136,Monitor,West,Rep_017,11,1570.9772374755614,2.453091185595598,17280.749612231175,7,3,Monday,Luxury,Fair
2024-07-23 05:44:30.270270272,Headphones,North,Rep_010,7,242.5375534211984,2.7545900009842192,1697.7628739483887,7,3,Tuesday,Mid-range,Fair
2024-07-23 23:16:45.405405400,Keyboard,South,Rep_005,17,197.53915261301614,4.909985032835573,3358.1655944212744,7,3,Tuesday,Budget,Excellent
2024-07-24 16:49:00.540540536,Mouse,North,Rep_004,18,755.0057275703753,4.231462582735925,13590.103096266754,7,3,Wednesday,Premium,Excellent
2024-07-25 10:21:15.675675672,Tablet,South,Rep_006,12,229.727519021243,3.9496397772477847,2756.7302282549163,7,3,Thursday,Mid-range,Good
2024-07-26 03:53:30.810810808,Phone,East,Rep_004,9,1190.902962302096,3.148165258967897,10718.126660718865,7,3,Friday,Luxury,Good
2024-07-26 21:25:45.945945944,Phone,South,Rep_007,5,491.23673909236965,4.359991042417374,2456.1836954618484,7,3,Friday,Mid-range,Excellent
2024-07-27 14:58:01.081081080,Tablet,South,Rep_007,10,1796.611028238776,2.3572913426228443,17966.11028238776,7,3,Saturday,Luxury,Fair
2024-07-28 08:30:16.216216216,Mouse,Central,Rep_018,4,1577.8251576482505,3.8355964510932643,6311.300630593002,7,3,Sunday,Luxury,Good
2024-07-29 02:02:31.351351352,Keyboard,West,Rep_003,5,1414.4251518939786,4.975135901512688,7072.125759469893,7,3,Monday,Luxury,Excellent
2024-07-29 19:34:46.486486488,Tablet,West,Rep_001,10,1253.0408533997788,2.258515635740795,12530.408533997788,7,3,Monday,Luxury,Fair
2024-07-30 13:07:01.621621616,Monitor,East,Rep_004,11,1733.7581741658535,3.6960701395358693,19071.33991582439,7,3,Tuesday,Luxury,Good
2024-07-31 06:39:16.756756752,Monitor,East,Rep_006,10,484.9710200083759,4.377259456609529,4849.7102000837585,7,3,Wednesday,Mid-range,Excellent
2024-08-01 00:11:31.891891888,Phone,West,Rep_009,8,1752.5622433902438,4.663230333402689,14020.49794712195,8,3,Thursday,Luxury,Excellent
2024-08-01 17:43:47.027027024,Headphones,Central,Rep_014,2,1589.5099819269021,3.8717307637604073,3179.0199638538043,8,3,Thursday,Luxury,Good
2024-08-02 11:16:02.162162160,Keyboard,West,Rep_012,8,1508.913611455987,2.134431693668545,12071.308891647896,8,3,Friday,Luxury,Fair
2024-08-03 04:48:17.297297296,Phone,Central,Rep_020,16,1144.448572246102,2.305128606275786,18311.177155937632,8,3,Saturday,Luxury,Fair
2024-08-03 22:20:32.432432432,Headphones,East,Rep_004,5,530.1761138926702,1.0830321284958568,2650.880569463351,8,3,Saturday,Premium,Poor
2024-08-04 15:52:47.567567568,Headphones,North,Rep_012,3,875.9184361841978,4.043543910686038,2627.7553085525933,8,3,Sunday,Premium,Excellent
2024-08-05 09:25:02.702702704,Monitor,East,Rep_010,12,1597.462776350663,1.1709584242478055,19169.553316207956,8,3,Monday,Luxury,Poor
2024-08-06 02:57:17.837837832,Mouse,East,Rep_007,13,111.96804449678267,4.458609418410983,1455.5845784581747,8,3,Tuesday,Budget,Excellent
2024-08-06 20:29:32.972972968,Laptop,South,Rep_003,13,1574.9990000643286,1.4746424578981552,20474.98700083627,8,3,Tuesday,Luxury,Poor
2024-08-07 14:01:48.108108104,Mouse,South,Rep_014,10,518.1379439507547,1.687506048543697,5181.3794395075465,8,3,Wednesday,Premium,Poor
2024-08-08 07:34:03.243243240,Laptop,South,Rep_010,4,331.4029414071259,2.9061058833289493,1325.6117656285037,8,3,Thursday,Mid-range,Fair
2024-08-09 01:06:18.378378376,Tablet,South,Rep_016,9,275.61757045158924,3.9515216606749695,2480.558134064303,8,3,Friday,Mid-range,Good
2024-08-09 18:38:33.513513512,Monitor,Central,Rep_016,2,103.13752330408947,1.5560088207963108,206.27504660817894,8,3,Friday,Budget,Poor
2024-08-10 12:10:48.648648648,Headphones,West,Rep_010,19,1070.9936461818331,2.760284300265994,20348.87927745483,8,3,Saturday,Luxury,Fair
2024-08-11 05:43:03.783783784,Keyboard,North,Rep_013,1,475.6067517527725,2.931405097640419,475.6067517527725,8,3,Sunday,Mid-range,Fair
2024-08-11 23:15:18.918918920,Laptop,East,Rep_006,7,1979.3919432702814,1.8491425666743653,13855.74360289197,8,3,Sunday,Luxury,Poor
2024-08-12 16:47:34.054054056,Mouse,Central,Rep_012,17,1170.1516739508013,1.462233506722527,19892.57845716362,8,3,Monday,Luxury,Poor
2024-08-13 10:19:49.189189184,Headphones,North,Rep_009,3,318.8762752442203,4.345683691942558,956.628825732661,8,3,Tuesday,Mid-range,Excellent
2024-08-14 03:52:04.324324320,Laptop,Central,Rep_013,3,1393.0869545821624,3.009862599051062,4179.260863746487,8,3,Wednesday,Luxury,Good
2024-08-14 21:24:19.459459456,Laptop,Central,Rep_004,3,1800.5999546939643,1.057524943936612,5401.799864081893,8,3,Wednesday,Luxury,Poor
2024-08-15 14:56:34.594594592,Laptop,East,Rep_011,17,1503.100015970748,4.211925205236415,25552.700271502716,8,3,Thursday,Luxury,Excellent
2024-08-16 08:28:49.729729728,Keyboard,West,Rep_020,7,199.05772902692294,4.923175221658339,1393.4041031884606,8,3,Friday,Budget,Excellent
2024-08-17 02:01:04.864864864,Monitor,South,Rep_018,14,1796.974153325686,3.423704781656989,25157.638146559606,8,3,Saturday,Luxury,Good
2024-08-17 19:33:20.000000000,Keyboard,West,Rep_011,17,1598.1623024269313,3.014833548336283,27168.759141257833,8,3,Saturday,Luxury,Good
2024-08-18 13:05:35.135135136,Phone,East,Rep_004,18,358.692605205948,4.513663452179847,6456.466893707064,8,3,Sunday,Mid-range,Excellent
2024-08-19 06:37:50.270270272,Headphones,East,Rep_018,13,150.98248302899287,4.810067158738395,1962.7722793769074,8,3,Monday,Budget,Excellent
2024-08-20 00:10:05.405405400,Monitor,East,Rep_001,18,1136.7556218629015,4.018147663609842,20461.601193532228,8,3,Tuesday,Luxury,Excellent
2024-08-20 17:42:20.540540536,Monitor,North,Rep_007,4,354.269832112955,2.7818117189371514,1417.07932845182,8,3,Tuesday,Mid-range,Fair
2024-08-21 11:14:35.675675672,Monitor,West,Rep_006,1,1677.4523575607805,3.368885597325762,1677.4523575607805,8,3,Wednesday,Luxury,Good
2024-08-22 04:46:50.810810808,Mouse,West,Rep_015,18,748.7525805097638,3.803741460071997,13477.546449175748,8,3,Thursday,Premium,Good
2024-08-22 22:19:05.945945944,Monitor,Central,Rep_018,1,1830.140267236322,1.7770942840072057,1830.140267236322,8,3,Thursday,Luxury,Poor
2024-08-23 15:51:21.081081080,Keyboard,Central,Rep_011,13,1153.0919356749612,2.788804128865752,14990.195163774495,8,3,Friday,Luxury,Fair
2024-08-24 09:23:36.216216216,Monitor,Central,Rep_020,10,406.2111492673529,4.31928505886914,4062.111492673529,8,3,Saturday,Mid-range,Excellent
2024-08-25 02:55:51.351351352,Tablet,East,Rep_015,11,322.2177913516102,3.618901393993772,3544.395704867712,8,3,Sunday,Mid-range,Good
2024-08-25 20:28:06.486486488,Headphones,West,Rep_016,9,1174.12125323762,2.6448162688474164,10567.09127913858,8,3,Sunday,Luxury,Fair
2024-08-26 14:00:21.621621616,Monitor,East,Rep_007,9,1535.6730431317656,3.6534501360587255,13821.05738818589,8,3,Monday,Luxury,Good
2024-08-27 07:32:36.756756752,Headphones,North,Rep_010,5,1573.9360130972552,1.4728896482898395,7869.680065486276,8,3,Tuesday,Luxury,Poor
2024-08-28 01:04:51.891891888,Tablet,Central,Rep_012,1,587.7269386604985,2.6059904422595053,587.7269386604985,8,3,Wednesday,Premium,Fair
2024-08-28 18:37:07.027027024,Tablet,East,Rep_014,17,448.28117987872656,4.1725141518522255,7620.780057938351,8,3,Wednesday,Mid-range,Excellent
2024-08-29 12:09:22.162162160,Headphones,East,Rep_005,2,82.6747937601457,1.882035148546592,165.3495875202914,8,3,Thursday,Budget,Poor
2024-08-30 05:41:37.297297296,Laptop,North,Rep_018,13,1374.4383448422802,1.7438460302296708,17867.698482949643,8,3,Friday,Luxury,Poor
2024-08-30 23:13:52.432432432,Phone,South,Rep_005,9,199.30810394540103,4.803274639665726,1793.7729355086092,8,3,Friday,Budget,Excellent
2024-08-31 16:46:07.567567568,Mouse,West,Rep_003,4,870.4843434435553,1.8395905183449228,3481.937373774221,8,3,Saturday,Premium,Poor
2024-09-01 10:18:22.702702704,Laptop,South,Rep_005,5,1223.2802198356774,2.0436743186006723,6116.401099178387,9,3,Sunday,Luxury,Fair
2024-09-02 03:50:37.837837832,Laptop,Central,Rep_017,11,1877.3624425933701,4.878463755617352,20650.98686852707,9,3,Monday,Luxury,Excellent
2024-09-02 21:22:52.972972968,Keyboard,East,Rep_019,19,658.0141670637488,3.9388342810601027,12502.269174211227,9,3,Monday,Premium,Good
2024-09-03 14:55:08.108108104,Mouse,North,Rep_019,3,537.0557167707136,3.798386132094113,1611.1671503121408,9,3,Tuesday,Premium,Good
2024-09-04 08:27:23.243243240,Mouse,North,Rep_012,12,1325.612300857892,4.411705535418325,15907.347610294704,9,3,Wednesday,Luxury,Excellent
2024-09-05 01:59:38.378378376,Laptop,West,Rep_009,19,1257.5161125044842,1.463292328947177,23892.8061375852,9,3,Thursday,Luxury,Poor
2024-09-05 19:31:53.513513512,Monitor,South,Rep_001,19,697.614077450843,3.8238249463200287,13254.667471566016,9,3,Thursday,Premium,Good
2024-09-06 13:04:08.648648648,Keyboard,West,Rep_018,13,1859.7985792440838,3.0147544373129556,24177.38153017309,9,3,Friday,Luxury,Good
2024-09-07 06:36:23.783783784,Keyboard,East,Rep_004,7,1697.481538604784,4.316602561136559,11882.370770233487,9,3,Saturday,Luxury,Excellent
2024-09-08 00:08:38.918918920,Tablet,West,Rep_010,15,486.76596443690823,3.0325668746607772,7301.489466553623,9,3,Sunday,Mid-range,Good
2024-09-08 17:40:54.054054056,Mouse,North,Rep_007,7,516.3279635973201,3.4809654170756485,3614.295745181241,9,3,Sunday,Premium,Good
2024-09-09 11:13:09.189189184,Laptop,North,Rep_001,8,1048.9856764298072,2.910968505598144,8391.885411438458,9,3,Monday,Luxury,Fair
2024-09-10 04:45:24.324324320,Tablet,Central,Rep_017,5,1558.4655983749046,2.9126356942233764,7792.327991874523,9,3,Tuesday,Luxury,Fair
2024-09-10 22:17:39.459459456,Headphones,Central,Rep_002,14,135.87873980750555,4.071879912247326,1902.3023573050777,9,3,Tuesday,Budget,Excellent
2024-09-11 15:49:54.594594592,Phone,East,Rep_011,4,1402.003549782678,3.514265602589133,5608.014199130712,9,3,Wednesday,Luxury,Good
2024-09-12 09:22:09.729729728,Keyboard,South,Rep_009,10,1314.059999895089,3.5330528064376416,13140.599998950891,9,3,Thursday,Luxury,Good
2024-09-13 02:54:24.864864864,Headphones,West,Rep_007,15,501.38618703032705,2.801129935326103,7520.792805454906,9,3,Friday,Premium,Fair
2024-09-13 20:26:40.000000000,Headphones,East,Rep_017,18,1378.63837582063,3.1244379853501103,24815.49076477134,9,3,Friday,Luxury,Good
2024-09-14 13:58:55.135135136,Monitor,Central,Rep_017,13,1883.357222941561,3.982870664819149,24483.643898240294,9,3,Saturday,Luxury,Good
2024-09-15 07:31:10.270270272,Phone,West,Rep_002,8,141.23239769494862,4.303763676447673,1129.859181559589,9,3,Sunday,Budget,Excellent
2024-09-16 01:03:25.405405400,Headphones,Central,Rep_006,9,673.3215078195219,3.7862456085761846,6059.893570375697,9,3,Monday,Premium,Good
2024-09-16 18:35:40.540540536,Headphones,West,Rep_014,16,904.4445974993928,4.6962919553827325,14471.113559990285,9,3,Monday,Premium,Excellent
2024-09-17 12:07:55.675675672,Phone,South,Rep_006,19,1803.5576999031448,4.281296352588804,34267.59629815975,9,3,Tuesday,Luxury,Excellent
2024-09-18 05:40:10.810810808,Phone,East,Rep_002,16,1926.4098208878556,3.247455159238074,30822.55713420569,9,3,Wednesday,Luxury,Good
2024-09-18 23:12:25.945945944,Headphones,West,Rep_001,7,916.024730667848,3.6856242905749474,6412.173114674935,9,3,Wednesday,Premium,Good
2024-09-19 16:44:41.081081080,Phone,North,Rep_010,14,1512.5554036772728,4.7052331076847835,21175.775651481817,9,3,Thursday,Luxury,Excellent
2024-09-20 10:16:56.216216216,Headphones,North,Rep_005,14,1086.7389963407418,3.4766721769722335,15214.345948770384,9,3,Friday,Luxury,Good
2024-09-21 03:49:11.351351352,Headphones,West,Rep_002,4,1098.6767227456842,4.299227791919323,4394.706890982737,9,3,Saturday,Luxury,Excellent
2024-09-21 21:21:26.486486488,Monitor,West,Rep_016,15,592.2940543793951,3.7552420143599483,8884.410815690926,9,3,Saturday,Premium,Good
2024-09-22 14:53:41.621621616,Laptop,West,Rep_002,3,473.06467943456505,3.207745444241866,1419.1940383036952,9,3,Sunday,Mid-range,Good
2024-09-23 08:25:56.756756752,Headphones,North,Rep_010,5,611.6104245518802,1.9673527816614125,3058.052122759401,9,3,Monday,Premium,Poor
2024-09-24 01:58:11.891891888,Tablet,North,Rep_002,1,1134.8396141513047,2.7039900778737125,1134.8396141513047,9,3,Tuesday,Luxury,Fair
2024-09-24 19:30:27.027027024,Keyboard,West,Rep_016,3,106.85261274307354,4.870971299334863,320.5578382292206,9,3,Tuesday,Budget,Excellent
2024-09-25 13:02:42.162162160,Mouse,Central,Rep_016,15,1819.1354414949913,3.6310615330904,27287.031622424867,9,3,Wednesday,Luxury,Good
2024-09-26 06:34:57.297297296,Laptop,Central,Rep_019,8,354.75323362206365,3.2575815213559585,2838.025868976509,9,3,Thursday,Mid-range,Good
2024-09-27 00:07:12.432432432,Laptop,South,Rep_007,4,479.1729198992038,4.731826502112909,1916.6916795968152,9,3,Friday,Mid-range,Excellent
2024-09-27 17:39:27.567567568,Laptop,East,Rep_012,2,1060.6385440729105,3.346047124149795,2121.277088145821,9,3,Friday,Luxury,Good
2024-09-28 11:11:42.702702704,Monitor,Central,Rep_015,10,1434.7237943576947,3.104330073669612,14347.237943576947,9,3,Saturday,Luxury,Good
2024-09-29 04:43:57.837837832,Headphones,North,Rep_008,4,236.67165675157474,4.037243420600821,946.686627006299,9,3,Sunday,Mid-range,Excellent
2024-09-29 22:16:12.972972968,Monitor,Central,Rep_006,3,669.5046602169663,3.850662475946178,2008.5139806508987,9,3,Sunday,Premium,Good
2024-09-30 15:48:28.108108104,Headphones,South,Rep_010,2,1938.9154808699964,1.772640033633731,3877.8309617399927,9,3,Monday,Luxury,Poor
2024-10-01 09:20:43.243243240,Monitor,South,Rep_003,17,561.5687852228441,2.8852330982964847,9546.66934878835,10,4,Tuesday,Premium,Fair
2024-10-02 02:52:58.378378376,Monitor,East,Rep_019,13,660.4477828731364,2.890061771278341,8585.821177350772,10,4,Wednesday,Premium,Fair
2024-10-02 20:25:13.513513512,Keyboard,Central,Rep_017,5,1681.1720567051652,2.512898060973379,8405.860283525826,10,4,Wednesday,Luxury,Fair
2024-10-03 13:57:28.648648648,Tablet,North,Rep_007,9,147.91814179638774,3.0691739286090125,1331.2632761674897,10,4,Thursday,Budget,Good
2024-10-04 07:29:43.783783784,Monitor,North,Rep_020,6,955.9956791774931,2.652429590908577,5735.974075064959,10,4,Friday,Premium,Fair
2024-10-05 01:01:58.918918920,Keyboard,West,Rep_004,5,790.252690680757,1.7973819578847325,3951.263453403785,10,4,Saturday,Premium,Poor
2024-10-05 18:34:14.054054056,Phone,North,Rep_014,10,667.3441818218697,2.6494659490987242,6673.441818218697,10,4,Saturday,Premium,Fair
2024-10-06 12:06:29.189189184,Tablet,East,Rep_020,8,994.562811921656,1.2891077902927064,7956.502495373248,10,4,Sunday,Premium,Poor
2024-10-07 05:38:44.324324320,Monitor,East,Rep_015,7,228.17950447779793,3.3031434510976463,1597.2565313445855,10,4,Monday,Mid-range,Good
2024-10-07 23:10:59.459459456,Mouse,North,Rep_008,7,663.9103672357152,4.414618195764447,4647.372570650006,10,4,Monday,Premium,Excellent
2024-10-08 16:43:14.594594592,Laptop,North,Rep_015,6,133.9521852955537,3.901148337418221,803.7131117733222,10,4,Tuesday,Budget,Good
2024-10-09 10:15:29.729729728,Phone,West,Rep_020,3,1572.8795341066489,2.441576160216445,4718.638602319947,10,4,Wednesday,Luxury,Fair
2024-10-10 03:47:44.864864864,Phone,North,Rep_014,19,826.5441982181228,1.3482848223092327,15704.339766144334,10,4,Thursday,Premium,Poor
2024-10-10 21:20:00.000000000,Keyboard,West,Rep_009,15,915.6124730238276,1.808597596901083,13734.187095357414,10,4,Thursday,Premium,Poor
2024-10-11 14:52:15.135135136,Phone,West,Rep_008,4,1792.5094435777567,3.1819613619793428,7170.037774311027,10,4,Friday,Luxury,Good
2024-10-12 08:24:30.270270272,Tablet,North,Rep_017,12,1333.2072185293805,1.8282283335321314,15998.486622352566,10,4,Saturday,Luxury,Poor
2024-10-13 01:56:45.405405400,Monitor,South,Rep_002,6,65.7152515171336,3.17589244513987,394.29150910280157,10,4,Sunday,Budget,Good
2024-10-13 19:29:00.540540536,Monitor,South,Rep_003,19,1889.1909047745057,1.9263960990555957,35894.62719071561,10,4,Sunday,Luxury,Poor
2024-10-14 13:01:15.675675672,Mouse,West,Rep_008,4,512.4317086565369,4.395695477904291,2049.7268346261476,10,4,Monday,Premium,Excellent
2024-10-15 06:33:30.810810808,Laptop,North,Rep_012,15,259.84766028172476,2.589085891361839,3897.7149042258716,10,4,Tuesday,Mid-range,Fair
2024-10-16 00:05:45.945945944,Keyboard,South,Rep_001,9,1547.8499478427202,1.9822025037779643,13930.649530584482,10,4,Wednesday,Luxury,Poor
2024-10-16 17:38:01.081081080,Laptop,North,Rep_010,5,1137.9585180438664,4.249304720988246,5689.792590219332,10,4,Wednesday,Luxury,Excellent
2024-10-17 11:10:16.216216216,Phone,North,Rep_020,13,895.8526037351343,2.371355859221803,11646.083848556746,10,4,Thursday,Premium,Fair
2024-10-18 04:42:31.351351352,Mouse,North,Rep_003,18,536.5310053813464,1.4459507513551277,9657.558096864235,10,4,Friday,Premium,Poor
2024-10-18 22:14:46.486486488,Laptop,Central,Rep_006,5,1117.5694052315214,3.2816379656145664,5587.847026157607,10,4,Friday,Luxury,Good
2024-10-19 15:47:01.621621616,Tablet,North,Rep_007,16,585.0499801450455,3.326256817751955,9360.799682320729,10,4,Saturday,Premium,Good
2024-10-20 09:19:16.756756752,Monitor,Central,Rep_020,19,1808.0868603097817,3.8587827009429367,34353.65034588585,10,4,Sunday,Luxury,Good
2024-10-21 02:51:31.891891888,Phone,West,Rep_018,14,469.64873547972593,1.9608777328335423,6575.082296716163,10,4,Monday,Mid-range,Poor
2024-10-21 20:23:47.027027024,Mouse,South,Rep_011,16,1774.4925433887195,2.7750853563689803,28391.88069421951,10,4,Monday,Luxury,Fair
2024-10-22 13:56:02.162162160,Laptop,South,Rep_019,15,1140.8405801683462,2.129471676170625,17112.60870252519,10,4,Tuesday,Luxury,Fair
2024-10-23 07:28:17.297297296,Keyboard,South,Rep_005,4,1665.55186109572,1.3238149444627525,6662.20744438288,10,4,Wednesday,Luxury,Poor
2024-10-24 01:00:32.432432432,Tablet,South,Rep_019,7,1440.0496919288623,4.5064553080635665,10080.347843502037,10,4,Thursday,Luxury,Excellent
2024-10-24 18:32:47.567567568,Tablet,South,Rep_011,16,1408.5554673016597,3.9154792179533646,22536.887476826556,10,4,Thursday,Luxury,Good
2024-10-25 12:05:02.702702704,Laptop,South,Rep_012,8,682.4743250053587,2.205852237835203,5459.794600042869,10,4,Friday,Premium,Fair
2024-10-26 05:37:17.837837832,Monitor,South,Rep_010,17,506.0990163707968,3.3974919714879452,8603.683278303546,10,4,Saturday,Premium,Good
2024-10-26 23:09:32.972972968,Laptop,West,Rep_008,16,461.22814397753683,1.8050551525378897,7379.650303640589,10,4,Saturday,Mid-range,Poor
2024-10-27 16:41:48.108108104,Phone,North,Rep_009,10,1721.523731266198,4.560946487183084,17215.23731266198,10,4,Sunday,Luxury,Excellent
2024-10-28 10:14:03.243243240,Laptop,East,Rep_004,10,1649.8322995050892,1.4596253734476412,16498.32299505089,10,4,Monday,Luxury,Poor
2024-10-29 03:46:18.378378376,Tablet,Central,Rep_005,2,909.1183796239993,1.0153485820312036,1818.2367592479986,10,4,Tuesday,Premium,Poor
2024-10-29 21:18:33.513513512,Mouse,East,Rep_008,9,308.1889963180865,3.0080327909567286,2773.7009668627784,10,4,Tuesday,Mid-range,Good
2024-10-30 14:50:48.648648648,Laptop,East,Rep_009,17,795.3918913560439,3.332511293811477,13521.662153052746,10,4,Wednesday,Premium,Good
2024-10-31 08:23:03.783783784,Monitor,North,Rep_015,11,1257.7197355669773,3.3158612811832175,13834.91709123675,10,4,Thursday,Luxury,Good
2024-11-01 01:55:18.918918920,Mouse,North,Rep_015,10,936.086151235908,1.2180477097513052,9360.86151235908,11,4,Friday,Premium,Poor
2024-11-01 19:27:34.054054048,Keyboard,North,Rep_016,17,1571.3690735418402,2.25617522767373,26713.27425021128,11,4,Friday,Luxury,Fair
2024-11-02 12:59:49.189189184,Headphones,South,Rep_014,4,1995.3645033902017,2.9967957873653273,7981.458013560807,11,4,Saturday,Luxury,Fair
2024-11-03 06:32:04.324324320,Laptop,West,Rep_008,16,422.70757247534885,1.8663167425089635,6763.321159605582,11,4,Sunday,Mid-range,Poor
2024-11-04 00:04:19.459459456,Monitor,South,Rep_018,15,946.3190983361662,4.4905035419435855,14194.786475042494,11,4,Monday,Premium,Excellent
2024-11-04 17:36:34.594594592,Mouse,West,Rep_010,5,890.4186087456029,1.3484371578457361,4452.093043728015,11,4,Monday,Premium,Poor
2024-11-05 11:08:49.729729728,Monitor,West,Rep_020,6,643.7604388604541,2.9495377666881715,3862.5626331627245,11,4,Tuesday,Premium,Fair
2024-11-06 04:41:04.864864864,Keyboard,East,Rep_006,17,436.2862576045647,2.9649260171358276,7416.8663792776,11,4,Wednesday,Mid-range,Good
2024-11-06 22:13:20.000000000,Tablet,East,Rep_012,1,178.09962715483547,2.0470044005379298,178.09962715483547,11,4,Wednesday,Budget,Fair
2024-11-07 15:45:35.135135136,Monitor,West,Rep_002,19,1779.8826685862118,3.4969629479900726,33817.77070313803,11,4,Thursday,Luxury,Good
